# dx	dy
2.084074020385742188e-01 -4.159101247787475586e-01
2.084980756044387817e-01 -4.160085320472717285e-01
2.085886001586914062e-01 -4.161077439785003662e-01
2.086789757013320923e-01 -4.162077009677886963e-01
2.087692171335220337e-01 -4.163084328174591064e-01
2.088593095541000366e-01 -4.164099097251892090e-01
2.089492529630661011e-01 -4.165121614933013916e-01
2.090390622615814209e-01 -4.166151583194732666e-01
2.091287225484848022e-01 -4.167189300060272217e-01
2.092182338237762451e-01 -4.168234765529632568e-01
2.093076109886169434e-01 -4.169287383556365967e-01
2.093968391418457031e-01 -4.170347750186920166e-01
2.094859331846237183e-01 -4.171415865421295166e-01
2.095748931169509888e-01 -4.172491133213043213e-01
2.096636891365051270e-01 -4.173574149608612061e-01
2.097523659467697144e-01 -4.174664318561553955e-01
2.098408937454223633e-01 -4.175762236118316650e-01
2.099292874336242676e-01 -4.176867604255676270e-01
2.100175321102142334e-01 -4.177980124950408936e-01
2.101056426763534546e-01 -4.179100394248962402e-01
2.101936191320419312e-01 -4.180227816104888916e-01
2.102814614772796631e-01 -4.181362688541412354e-01
2.103691548109054565e-01 -4.182505011558532715e-01
2.104567140340805054e-01 -4.183654487133026123e-01
2.105441391468048096e-01 -4.184811413288116455e-01
2.106314301490783691e-01 -4.185975790023803711e-01
2.107185721397399902e-01 -4.187147319316864014e-01
2.108055949211120605e-01 -4.188326001167297363e-01
2.108924686908721924e-01 -4.189512133598327637e-01
2.109792083501815796e-01 -4.190705716609954834e-01
2.110658138990402222e-01 -4.191906154155731201e-01
2.111523002386093140e-01 -4.193114042282104492e-01
2.112386375665664673e-01 -4.194329082965850830e-01
2.113248407840728760e-01 -4.195551276206970215e-01
2.114109247922897339e-01 -4.196780622005462646e-01
2.114968597888946533e-01 -4.198017120361328125e-01
2.115826755762100220e-01 -4.199260771274566650e-01
2.116683572530746460e-01 -4.200511574745178223e-01
2.117538899183273315e-01 -4.201769530773162842e-01
2.118393182754516602e-01 -4.203034639358520508e-01
2.119245976209640503e-01 -4.204306602478027344e-01
2.120097428560256958e-01 -4.205586016178131104e-01
2.120947688817977905e-01 -4.206871986389160156e-01
2.121796607971191406e-01 -4.208165407180786133e-01
2.122644335031509399e-01 -4.209465682506561279e-01
2.123490720987319946e-01 -4.210772812366485596e-01
2.124335765838623047e-01 -4.212087094783782959e-01
2.125179469585418701e-01 -4.213408231735229492e-01
2.126021981239318848e-01 -4.214736521244049072e-01
2.126863300800323486e-01 -4.216071665287017822e-01
2.127703279256820679e-01 -4.217413663864135742e-01
2.128541916608810425e-01 -4.218762516975402832e-01
2.129379361867904663e-01 -4.220118224620819092e-01
2.130215615034103394e-01 -4.221480786800384521e-01
2.131050527095794678e-01 -4.222850501537322998e-01
2.131884247064590454e-01 -4.224226772785186768e-01
2.132716625928878784e-01 -4.225609898567199707e-01
2.133547812700271606e-01 -4.226999878883361816e-01
2.134377807378768921e-01 -4.228396713733673096e-01
2.135206460952758789e-01 -4.229800403118133545e-01
2.136033922433853149e-01 -4.231210649013519287e-01
2.136860191822052002e-01 -4.232627749443054199e-01
2.137685269117355347e-01 -4.234051704406738281e-01
2.138509005308151245e-01 -4.235482215881347656e-01
2.139331698417663574e-01 -4.236919283866882324e-01
2.140153050422668457e-01 -4.238363206386566162e-01
2.140973210334777832e-01 -4.239813685417175293e-01
2.141792178153991699e-01 -4.241271018981933594e-01
2.142609953880310059e-01 -4.242734909057617188e-01
2.143426537513732910e-01 -4.244205355644226074e-01
2.144241929054260254e-01 -4.245682358741760254e-01
2.145055979490280151e-01 -4.247165918350219727e-01
2.145868986845016479e-01 -4.248656332492828369e-01
2.146680802106857300e-01 -4.250153005123138428e-01
2.147491574287414551e-01 -4.251656234264373779e-01
2.148301005363464355e-01 -4.253166317939758301e-01
2.149109244346618652e-01 -4.254682660102844238e-01
2.149916440248489380e-01 -4.256205260753631592e-01
2.150722295045852661e-01 -4.257734715938568115e-01
2.151527106761932373e-01 -4.259270429611206055e-01
2.152330875396728516e-01 -4.260812699794769287e-01
2.153133302927017212e-01 -4.262361228466033936e-01
2.153934687376022339e-01 -4.263916313648223877e-01
2.154734879732131958e-01 -4.265477657318115234e-01
2.155534029006958008e-01 -4.267045557498931885e-01
2.156331837177276611e-01 -4.268619716167449951e-01
2.157128751277923584e-01 -4.270200431346893311e-01
2.157924324274063110e-01 -4.271787106990814209e-01
2.158718854188919067e-01 -4.273380339145660400e-01
2.159512341022491455e-01 -4.274979829788208008e-01
2.160304635763168335e-01 -4.276585578918457031e-01
2.161095887422561646e-01 -4.278197586536407471e-01
2.161885946989059448e-01 -4.279815852642059326e-01
2.162674963474273682e-01 -4.281440377235412598e-01
2.163462787866592407e-01 -4.283071160316467285e-01
2.164249569177627563e-01 -4.284708201885223389e-01
2.165035307407379150e-01 -4.286351203918457031e-01
2.165819853544235229e-01 -4.288000464439392090e-01
2.166603356599807739e-01 -4.289655983448028564e-01
2.167385816574096680e-01 -4.291317462921142578e-01
2.168167233467102051e-01 -4.292985200881958008e-01
2.168947458267211914e-01 -4.294659197330474854e-01
2.169726639986038208e-01 -4.296339154243469238e-01
2.170504778623580933e-01 -4.298025071620941162e-01
2.171281874179840088e-01 -4.299717247486114502e-01
2.172057926654815674e-01 -4.301415383815765381e-01
2.172832936048507690e-01 -4.303119480609893799e-01
2.173606902360916138e-01 -4.304829537868499756e-01
2.174379676580429077e-01 -4.306545555591583252e-01
2.175151556730270386e-01 -4.308267831802368164e-01
2.175922244787216187e-01 -4.309996068477630615e-01
2.176692038774490356e-01 -4.311729967594146729e-01
2.177460789680480957e-01 -4.313469827175140381e-01
2.178228497505187988e-01 -4.315215945243835449e-01
2.178995162248611450e-01 -4.316967725753784180e-01
2.179760783910751343e-01 -4.318725466728210449e-01
2.180525362491607666e-01 -4.320488870143890381e-01
2.181289047002792358e-01 -4.322258234024047852e-01
2.182051539421081543e-01 -4.324033558368682861e-01
2.182813137769699097e-01 -4.325814843177795410e-01
2.183573693037033081e-01 -4.327601492404937744e-01
2.184333354234695435e-01 -4.329394400119781494e-01
2.185091972351074219e-01 -4.331192672252655029e-01
2.185849547386169434e-01 -4.332996904850006104e-01
2.186606228351593018e-01 -4.334806799888610840e-01
2.187361866235733032e-01 -4.336622655391693115e-01
2.188116461038589478e-01 -4.338443875312805176e-01
2.188870161771774292e-01 -4.340271055698394775e-01
2.189622819423675537e-01 -4.342103898525238037e-01
2.190374583005905151e-01 -4.343942403793334961e-01
2.191125452518463135e-01 -4.345786273479461670e-01
2.191875278949737549e-01 -4.347636103630065918e-01
2.192624062299728394e-01 -4.349491298198699951e-01
2.193371951580047607e-01 -4.351352453231811523e-01
2.194118946790695190e-01 -4.353218972682952881e-01
2.194865047931671143e-01 -4.355090856552124023e-01
2.195610105991363525e-01 -4.356968700885772705e-01
2.196354269981384277e-01 -4.358851611614227295e-01
2.197097390890121460e-01 -4.360740482807159424e-01
2.197839766740798950e-01 -4.362634718418121338e-01
2.198581099510192871e-01 -4.364534318447113037e-01
2.199321538209915161e-01 -4.366439580917358398e-01
2.200061082839965820e-01 -4.368350207805633545e-01
2.200799733400344849e-01 -4.370266199111938477e-01
2.201537340879440308e-01 -4.372187554836273193e-01
2.202274203300476074e-01 -4.374114573001861572e-01
2.203010022640228271e-01 -4.376046955585479736e-01
2.203745096921920776e-01 -4.377984404563903809e-01
2.204479128122329712e-01 -4.379927515983581543e-01
2.205212265253067017e-01 -4.381875991821289062e-01
2.205944657325744629e-01 -4.383829534053802490e-01
2.206676006317138672e-01 -4.385788738727569580e-01
2.207406610250473022e-01 -4.387753009796142578e-01
2.208136320114135742e-01 -4.389722645282745361e-01
2.208865135908126831e-01 -4.391697347164154053e-01
2.209593057632446289e-01 -4.393677413463592529e-01
2.210320085287094116e-01 -4.395662844181060791e-01
2.211046367883682251e-01 -4.397653341293334961e-01
2.211771756410598755e-01 -4.399649202823638916e-01
2.212496250867843628e-01 -4.401650130748748779e-01
2.213219851255416870e-01 -4.403656423091888428e-01
2.213942706584930420e-01 -4.405667483806610107e-01
2.214664667844772339e-01 -4.407683908939361572e-01
2.215385735034942627e-01 -4.409705698490142822e-01
2.216106057167053223e-01 -4.411732256412506104e-01
2.216825485229492188e-01 -4.413763880729675293e-01
2.217544168233871460e-01 -4.415800869464874268e-01
2.218261957168579102e-01 -4.417842626571655273e-01
2.218979001045227051e-01 -4.419889748096466064e-01
2.219695299863815308e-01 -4.421941637992858887e-01
2.220410555601119995e-01 -4.423998594284057617e-01
2.221125215291976929e-01 -4.426060616970062256e-01
2.221838980913162231e-01 -4.428127408027648926e-01
2.222552001476287842e-01 -4.430199563503265381e-01
2.223264127969741821e-01 -4.432276189327239990e-01
2.223975509405136108e-01 -4.434358179569244385e-01
2.224686145782470703e-01 -4.436444640159606934e-01
2.225395888090133667e-01 -4.438536465167999268e-01
2.226104885339736938e-01 -4.440632760524749756e-01
2.226813137531280518e-01 -4.442734122276306152e-01
2.227520644664764404e-01 -4.444840550422668457e-01
2.228227406740188599e-01 -4.446951448917388916e-01
2.228933423757553101e-01 -4.449067413806915283e-01
2.229638546705245972e-01 -4.451188147068023682e-01
2.230343073606491089e-01 -4.453313648700714111e-01
2.231046706438064575e-01 -4.455443918704986572e-01
2.231749594211578369e-01 -4.457578957080841064e-01
2.232451885938644409e-01 -4.459718465805053711e-01
2.233153283596038818e-01 -4.461863040924072266e-01
2.233853936195373535e-01 -4.464012384414672852e-01
2.234553992748260498e-01 -4.466166198253631592e-01
2.235253155231475830e-01 -4.468324780464172363e-01
2.235951721668243408e-01 -4.470487833023071289e-01
2.236649543046951294e-01 -4.472655653953552246e-01
2.237346619367599487e-01 -4.474828243255615234e-01
2.238042950630187988e-01 -4.477005302906036377e-01
2.238738685846328735e-01 -4.479187130928039551e-01
2.239433526992797852e-01 -4.481373429298400879e-01
2.240127772092819214e-01 -4.483564198017120361e-01
2.240821421146392822e-01 -4.485759735107421875e-01
2.241514176130294800e-01 -4.487959742546081543e-01
2.242206335067749023e-01 -4.490164220333099365e-01
2.242897897958755493e-01 -4.492373168468475342e-01
2.243588715791702271e-01 -4.494586586952209473e-01
2.244278788566589355e-01 -4.496804475784301758e-01
2.244968116283416748e-01 -4.499026834964752197e-01
2.245656996965408325e-01 -4.501253664493560791e-01
2.246344983577728271e-01 -4.503484964370727539e-01
2.247032523155212402e-01 -4.505720436573028564e-01
2.247719168663024902e-01 -4.507960677146911621e-01
2.248405367136001587e-01 -4.510205090045928955e-01
2.249090820550918579e-01 -4.512453973293304443e-01
2.249775528907775879e-01 -4.514707028865814209e-01
2.250459790229797363e-01 -4.516964554786682129e-01
2.251143306493759155e-01 -4.519226253032684326e-01
2.251826077699661255e-01 -4.521492421627044678e-01
2.252508401870727539e-01 -4.523762762546539307e-01
2.253189980983734131e-01 -4.526037275791168213e-01
2.253870964050292969e-01 -4.528316259384155273e-01
2.254551351070404053e-01 -4.530599117279052734e-01
2.255231142044067383e-01 -4.532886445522308350e-01
2.255910187959671021e-01 -4.535177946090698242e-01
2.256588786840438843e-01 -4.537473917007446289e-01
2.257266640663146973e-01 -4.539773762226104736e-01
2.257943898439407349e-01 -4.542077779769897461e-01
2.258620709180831909e-01 -4.544385969638824463e-01
2.259296774864196777e-01 -4.546698033809661865e-01
2.259972244501113892e-01 -4.549014568328857422e-01
2.260647267103195190e-01 -4.551334977149963379e-01
2.261321544647216797e-01 -4.553659558296203613e-01
2.261995375156402588e-01 -4.555988311767578125e-01
2.262668460607528687e-01 -4.558320939540863037e-01
2.263341099023818970e-01 -4.560657441616058350e-01
2.264013141393661499e-01 -4.562998414039611816e-01
2.264684736728668213e-01 -4.565342962741851807e-01
2.265355587005615234e-01 -4.567691683769226074e-01
2.266025990247726440e-01 -4.570044279098510742e-01
2.266695797443389893e-01 -4.572400748729705811e-01
2.267365008592605591e-01 -4.574761390686035156e-01
2.268033772706985474e-01 -4.577125906944274902e-01
2.268701940774917603e-01 -4.579494297504425049e-01
2.269369512796401978e-01 -4.581866264343261719e-01
2.270036637783050537e-01 -4.584242403507232666e-01
2.270703166723251343e-01 -4.586622416973114014e-01
2.271369248628616333e-01 -4.589006304740905762e-01
2.272034734487533569e-01 -4.591393768787384033e-01
2.272699773311614990e-01 -4.593785107135772705e-01
2.273364216089248657e-01 -4.596180319786071777e-01
2.274028211832046509e-01 -4.598579406738281250e-01
2.274691760540008545e-01 -4.600982069969177246e-01
2.275354713201522827e-01 -4.603388607501983643e-01
2.276017069816589355e-01 -4.605798721313476562e-01
2.276679128408432007e-01 -4.608212411403656006e-01
2.277340590953826904e-01 -4.610630273818969727e-01
2.278001457452774048e-01 -4.613051414489746094e-01
2.278662025928497314e-01 -4.615476429462432861e-01
2.279321998357772827e-01 -4.617905020713806152e-01
2.279981523752212524e-01 -4.620337188243865967e-01
2.280640602111816406e-01 -4.622772932052612305e-01
2.281299233436584473e-01 -4.625212252140045166e-01
2.281957417726516724e-01 -4.627655148506164551e-01
2.282615005970001221e-01 -4.630101919174194336e-01
2.283272296190261841e-01 -4.632551968097686768e-01
2.283928990364074707e-01 -4.635005593299865723e-01
2.284585237503051758e-01 -4.637462794780731201e-01
2.285241186618804932e-01 -4.639923274517059326e-01
2.285896539688110352e-01 -4.642387628555297852e-01
2.286551594734191895e-01 -4.644855260848999023e-01
2.287206053733825684e-01 -4.647326171398162842e-01
2.287860214710235596e-01 -4.649800658226013184e-01
2.288513928651809692e-01 -4.652278721332550049e-01
2.289167195558547974e-01 -4.654760062694549561e-01
2.289820015430450439e-01 -4.657244682312011719e-01
2.290472388267517090e-01 -4.659732878208160400e-01
2.291124463081359863e-01 -4.662224352359771729e-01
2.291776090860366821e-01 -4.664719104766845703e-01
2.292427271604537964e-01 -4.667217135429382324e-01
2.293078005313873291e-01 -4.669718742370605469e-01
2.293728440999984741e-01 -4.672223329544067383e-01
2.294378429651260376e-01 -4.674731492996215820e-01
2.295028120279312134e-01 -4.677242636680603027e-01
2.295677214860916138e-01 -4.679757356643676758e-01
2.296326160430908203e-01 -4.682275056838989258e-01
2.296974658966064453e-01 -4.684796035289764404e-01
2.297622710466384888e-01 -4.687320291996002197e-01
2.298270463943481445e-01 -4.689847528934478760e-01
2.298917770385742188e-01 -4.692378044128417969e-01
2.299564778804779053e-01 -4.694911837577819824e-01
2.300211489200592041e-01 -4.697448611259460449e-01
2.300857752561569214e-01 -4.699988663196563721e-01
2.301503717899322510e-01 -4.702531695365905762e-01
2.302149236202239990e-01 -4.705077707767486572e-01
2.302794456481933594e-01 -4.707626998424530029e-01
2.303439378738403320e-01 -4.710179269313812256e-01
2.304084002971649170e-01 -4.712734520435333252e-01
2.304728180170059204e-01 -4.715292751789093018e-01
2.305372208356857300e-01 -4.717854261398315430e-01
2.306015789508819580e-01 -4.720418453216552734e-01
2.306659072637557983e-01 -4.722985923290252686e-01
2.307301908731460571e-01 -4.725556075572967529e-01
2.307944595813751221e-01 -4.728129208087921143e-01
2.308586984872817993e-01 -4.730705618858337402e-01
2.309228926897048950e-01 -4.733284711837768555e-01
2.309870719909667969e-01 -4.735866487026214600e-01
2.310512065887451172e-01 -4.738451540470123291e-01
2.311153262853622437e-01 -4.741038978099822998e-01
2.311794161796569824e-01 -4.743629693984985352e-01
